"first_name","last_name","gender","age","length_service","absent_hours","distribution_centers_id","entry_age"
"Perkins","Timothy","M","53.854527","4.205074","135.34239",8,"49.649452"
"Deal","Melanie","F","50.15273","3.279214","84.560585",10,"46.873516"
"Boner","Brian","M","45.942337","1.2362777","42.55119",6,"44.70606"
"Grimaldi","Nicholas","M","42.860218","1.9050832","53.613613",1,"40.955135"
"Dunn","Sara","F","36.92667","6.9310517","37.323223",10,"29.995619"
"Callahan","Miguel","M","59.42901","5.613565","121.19146",1,"53.815445"
"Cline","Thelma","F","39.078434","3.5608969","49.676434",2,"35.517536"
"Fisher","Donna","F","33.114998","3.9610317","0",6,"29.153967"
"Rethman","Dorothy","F","35.988422","2.2400932","14.716533",1,"33.74833"
"Golding","Leah","F","25.943666","3.5878189","2.4722064",6,"22.355848"
"Morris","Doris","F","29.633127","4.4148173","0",2,"25.21831"
"Hunter","May","F","39.471584","3.104791","26.916166",4,"36.366795"
"Bobb","John","M","32.520172","6.247061","0",7,"26.273111"
"Kratochvil","Elsa","F","37.533226","4.4870086","65.98885",1,"33.04622"
"Jefferson","Kathy","F","37.30218","5.042187","55.756607",10,"32.259995"
"Koerner","Yvonne","F","47.89868","6.9229236","88.78912",3,"40.975758"
"Johnson","Susan","F","45.72922","2.0760818","101.61294",8,"43.65314"
"Yates","Rodney","M","47.031776","3.2384746","59.962875",8,"43.7933"
"Davis","Elinor","F","65.33951","5.639734","206.76692",1,"59.699776"
"Schultz","Philip","M","50.32341","6.9382634","100.42671",10,"43.385147"
"Guest","Jasmine","F","58.27566","2.9716437","170.03963",2,"55.304016"
"Doyle","Thomas","M","33.010464","3.494965","21.198622",6,"29.5155"
"Henslee","Robert","M","47.47311","5.5489726","84.57375",3,"41.924137"
"Walker","Theresa","F","39.467834","6.19723","9.872257",4,"33.270603"
"Hayes","Mary","F","44.997833","4.187153","96.85297",8,"40.81068"
"Huggard","Jerry","M","53.748287","2.3584256","103.01257",8,"51.389862"
"Ortiz","Mark","M","47.251472","4.440165","132.52232",2,"42.811306"
"Hicks","Angela","F","26.835892","3.9812386","17.166687",2,"22.854652"
"Jones","Cassandra","F","28.638496","4.4721093","0",2,"24.166388"
"Ritchey","Howard","M","40.968227","4.5586724","55.731785",1,"36.409554"
"McMahon","Elnora","F","35.638874","5.9486537","10.636583",9,"29.69022"
"Foley","Edward","M","40.936398","5.992921","2.2300503",6,"34.943478"
"Tran","Vincent","M","53.199738","6.9597206","80.99082",2,"46.240017"
"Thomas","Michael","M","42.676636","2.8174217","48.39966",3,"39.859215"
"Martin","Della","F","25.684933","4.08249","0",6,"21.602444"
"Garner","David","M","31.994677","1.87133","0",8,"30.123346"
"Cantu","Joshua","M","42.87278","5.052075","44.12591",4,"37.820705"
"Bradley","Christine","F","14.193089","4.658933","0",8,"9.534155"
"Delgado","Rita","F","61.072323","5.7487936","140.29837",9,"55.32353"
"Greenwood","Beth","F","45.375248","6.009368","110.93436",8,"39.36588"
"Payne","Richard","M","44.88004","5.5986037","31.378191",9,"39.281437"
"Arnold","Ricky","M","37.05902","5.0196133","50.958916",3,"32.039406"
"Cargill","Ellen","F","55.749233","4.1674714","101.08601",3,"51.58176"
"Patterson","Sabra","F","39.165802","4.2617865","87.393814",7,"34.904015"
"Crouse","Paul","M","44.9184","9.2934885","76.84432",2,"35.624912"
"Eaton","George","M","69.23265","4.900633","182.70958",3,"64.332016"
"Simmons","Jeremy","M","46.342735","1.692213","47.923294",2,"44.65052"
"Jones","Geneva","F","43.219723","5.3092732","68.153336",9,"37.91045"
"Porter","Jessica","F","49.54574","5.3659763","102.16987",8,"44.179764"
"Anderson","Alina","F","40.69335","4.4337444","61.3669",9,"36.259605"
"Lara","Stephen","M","39.697193","2.8405724","13.002419",2,"36.85662"
"Danek","Myrtle","F","47.29229","9.048664","99.26131",8,"38.243626"
"Vigil","Kevin","M","34.362823","3.1528585","14.287478",1,"31.209965"
"Henson","Charley","M","63.98929","6.240267","200.47922",1,"57.749023"
"Drees","Lucille","F","38.94001","4.0876956","61.965298",3,"34.852314"
"Chapman","Armida","F","24.964481","6.0038915","0",4,"18.96059"
"Sachs","Teresa","F","41.653427","3.7267191","14.341921",5,"37.92671"
"Gilmore","Benjamin","M","51.47423","0.89622045","135.8345",3,"50.57801"
"Rosenberg","Donald","M","35.7289","4.069011","25.636816",8,"31.65989"
"Johnson","Dennis","M","26.441135","7.059007","7.0123253",7,"19.382128"
"Dawson","Margaret","F","45.57163","4.3100066","118.75007",2,"41.261623"
"Laster","Billie","M","30.542337","4.774077","24.419214",10,"25.768261"
"Carter","Walter","M","35.97321","7.205676","17.94505",3,"28.767532"
"Harris","Stephen","M","56.933605","4.7344146","125.65886",9,"52.199192"
"Watson","Lisa","F","34.6056","5.276164","12.655447",8,"29.329433"
"Penrod","Keith","M","31.150135","3.6549804","51.978302",2,"27.495155"
"Randall","Vesta","F","35.751263","4.037915","55.554127",9,"31.713348"
"Miller","Katherine","F","38.945156","4.445654","99.87556",1,"34.499504"
"Howard","Diane","F","53.123775","5.1199145","172.65544",7,"48.00386"
"Mercer","Nikita","F","38.543835","2.9518478","48.13702",1,"35.591988"
"Deason","James","M","43.10199","4.7736998","57.33341",4,"38.32829"
"Courtois","Eddie","M","52.604336","3.304733","72.22082",9,"49.299603"
"Muniz","Edward","M","48.780773","4.5112214","88.78412",4,"44.26955"
"Scott","Christine","F","38.997185","6.3044004","65.860466",4,"32.692783"
"Hernandez","Steven","M","37.47613","3.4003923","32.721928",4,"34.07574"
"Henderson","Mary","F","31.57034","3.520752","11.81606",3,"28.049587"
"Banton","Viola","F","23.022085","7.4501343","0",2,"15.571951"
"Ashley","Sara","F","25.666702","4.470088","0",6,"21.196613"
"Patterson","Elizabeth","F","45.46298","6.1608696","101.82899",5,"39.30211"
"Daniels","Kenneth","M","28.27581","5.2952886","0",10,"22.980522"
"Harty","Herbert","M","29.129984","3.0962934","25.313147",7,"26.033691"
"Simmons","Cristie","F","39.577656","3.2076135","37.335495",9,"36.37004"
"Kincannon","William","M","44.64913","3.642386","57.88862",7,"41.006744"
"Morgan","Tracy","F","45.98376","4.0682716","77.90983",3,"41.91549"
"Christensen","Theodore","M","53.678993","4.4921246","93.212425",8,"49.186867"
"Price","Carlos","M","22.833752","2.9057343","0",9,"19.928017"
"Johnson","Karen","F","42.382755","5.944275","67.14175",2,"36.43848"
"Moreno","Michelle","F","53.26066","4.2211394","104.1237",10,"49.03952"
"Voris","Lawrence","M","44.847824","5.238707","99.30708",3,"39.609116"
"Underwood","Kevin","M","46.118385","6.29398","63.675743",5,"39.824406"
"Swift","Kenneth","M","36.172173","4.5390954","56.704514",3,"31.633078"
"Hankerson","Elizabeth","F","47.726593","5.1056395","104.29275",10,"42.620953"
"Cudney","Don","M","53.23122","6.8732047","59.52982",5,"46.358017"
"Cooksey","Ralph","M","50.16707","6.385909","98.60444",3,"43.78116"
"Barrows","Sherry","F","42.586098","5.2999377","84.62119",1,"37.28616"
"Gibson","Katherine","F","52.106567","2.3696606","142.7135",6,"49.736908"
"Wilson","Millard","M","49.552517","3.2329233","100.39961",9,"46.319595"
"Stine","Oscar","M","41.903408","4.0920043","66.408745",4,"37.811405"
"Scott","Philip","M","31.22842","3.441088","0",5,"27.787333"
"Byrd","Steven","M","39.5915","3.0479677","35.232708",1,"36.543533"
"Brown","Arthur","M","56.0937","4.3361187","124.72341",4,"51.757584"
"Worcester","Judith","F","48.108986","3.9815798","58.73234",7,"44.127407"
"Tuggle","Linda","F","35.231255","4.363717","61.06344",8,"30.867538"
"Turner","Jo","F","43.88831","3.838125","63.269222",6,"40.050186"
"Siller","John","M","40.574837","6.3608384","24.653696",8,"34.213997"
"Brimmer","Gregg","M","37.142517","4.5960803","35.049545",4,"32.546436"
"Moss","David","M","65.1621","4.8715024","198.38976",10,"60.2906"
"Castorena","Amy","F","32.849014","4.257008","17.081535",4,"28.592007"
"Nelson","Martha","F","36.992393","3.8542278","37.56701",2,"33.138165"
"Robinson","Clara","F","50.24417","6.473267","61.078545",7,"43.770905"
"Gentry","Thomas","M","45.978813","4.260347","74.309296",2,"41.718468"
"Reyes","John","M","43.60583","4.4188104","79.1976",10,"39.18702"
"Houck","Michelle","F","36.947186","4.768575","47.193703",5,"32.17861"
"Purnell","Michael","M","40.28545","5.491956","44.927242",6,"34.793495"
"Robinson","Evelyn","F","39.64812","5.7763176","63.77906",9,"33.871803"
"Stanley","James","M","28.63728","5.688544","0",6,"22.948736"
"Mitchell","Aaron","M","32.200867","3.4691236","32.45281",10,"28.731743"
"Hitchcock","Jacquelyn","F","29.754969","4.345229","2.5040238",2,"25.40974"
"Wright","Johnny","M","43.306973","5.624942","73.197716",1,"37.68203"
"Sprague","Mary","F","44.855328","5.1816564","73.366104",2,"39.67367"
"Walker","Nell","F","45.102585","5.3649335","71.78178",7,"39.73765"
"Flanagan","Mario","M","38.88384","4.1554465","46.12372",10,"34.728394"
"Clancy","Tina","F","33.033962","2.4173324","30.111843",9,"30.61663"
"Norwood","William","M","51.13862","5.7557077","86.56616",3,"45.38291"
"Donovan","Maria","F","35.12961","4.210665","11.407508",4,"30.918943"
"Bojorquez","Dennis","M","26.590748","5.4253697","0",2,"21.165379"
"Riley","Virginia","F","44.62423","1.9484993","72.79281",9,"42.67573"
"Gomez","Sergio","M","61.16577","5.346096","140.54901",2,"55.819675"
"Leclair","Heather","F","42.339767","6.4344134","78.22379",2,"35.905354"
"Delisle","Frank","M","37.888577","3.442699","0",3,"34.445877"
"Pratt","Patrick","M","19.89147","2.4616446","0",10,"17.429825"
"Gaston","Carol","F","41.843082","5.312967","77.04639",8,"36.530117"
"Cano","Carole","F","43.641544","4.9113903","45.11061",3,"38.730156"
"Skelley","Dominic","M","29.238535","6.2386203","0",4,"22.999914"
"Brown","Luella","F","58.541286","4.5303383","179.85728",8,"54.01095"
"Collins","Susan","F","45.846394","6.3583035","72.42131",7,"39.48809"
"Strauser","Belinda","F","21.79614","2.3132799","0",8,"19.48286"
"Burke","Margaret","F","30.623688","7.7083607","0",3,"22.915327"
"Smith","Kim","M","46.146564","4.7502","16.72767",6,"41.396366"
"Walker","Christopher","M","28.45352","4.233046","0",8,"24.220474"
"Broach","Richard","M","45.921734","6.2096953","60.034435",4,"39.71204"
"Shepherd","Jazmin","F","29.810648","2.6545165","0",3,"27.156132"
"Chandler","Wallace","M","38.01409","6.4752026","7.354982",6,"31.538889"
"Mosqueda","Donald","M","39.765545","4.920779","20.496494",1,"34.844765"
"Benoit","Hazel","F","39.700634","5.5389595","50.506",3,"34.161674"
"Witt","Francisco","M","58.261295","5.233503","132.19897",9,"53.027794"
"Terrell","John","M","51.982708","6.4101872","100.33507",4,"45.57252"
"Fleming","Bernadette","F","18.863853","4.067708","0",10,"14.796145"
"Giles","Arlene","F","42.404938","7.7190204","43.64016",1,"34.685917"
"Torres","John","M","48.56699","4.667272","80.6932",7,"43.89972"
"Bloomfield","Ellen","F","63.95106","5.9439783","214.5658",6,"58.007084"
"Dingle","Leona","F","43.680378","3.2549584","85.18009",7,"40.42542"
"Williams","Lacey","F","43.72372","6.282796","60.270973",10,"37.440926"
"Boyles","Elizabeth","F","18.745138","4.46463","0",7,"14.280508"
"Casteel","Marcus","M","37.84283","3.38409","47.87954",3,"34.45874"
"Burns","Lois","F","48.063534","3.5498848","74.54868",7,"44.51365"
"McCarter","Elizabeth","F","21.18853","3.920282","0",7,"17.268248"
"Cuellar","Betty","F","56.310234","3.2561617","153.13022",9,"53.054073"
"Lucas","Richard","M","39.92648","5.5411325","44.25688",9,"34.385345"
"Baber","Benjamin","M","52.051476","2.239926","86.41693",7,"49.81155"
"Escobedo","John","M","37.16654","4.9975038","0",1,"32.169033"
"Stack","Chris","M","55.666813","6.2940044","93.93827",7,"49.37281"
"Green","Anthony","M","35.668224","5.1578827","15.000435",1,"30.510342"
"Midgley","Connie","F","44.86585","6.644871","15.363797",9,"38.220978"
"Gonzalez","Georgia","F","45.587223","4.1409225","36.057793",1,"41.4463"
"Battista","Sheila","F","49.38205","5.8266306","100.94303",3,"43.55542"
"Easter","Jesus","M","52.849934","3.2879205","85.222145",1,"49.56201"
"Cloud","Nicholas","M","36.748383","5.628876","0",6,"31.119507"
"Teal","Renita","F","27.25448","2.5645106","0",5,"24.68997"
"Pennebaker","Brian","M","47.95926","4.910249","81.74353",7,"43.04901"
"Adams","Christopher","M","27.915245","6.9599752","0",8,"20.955269"
"Vandyne","Karen","F","56.542656","3.7704902","132.04904",1,"52.772167"
"Elliott","Lilly","F","51.270473","2.0813398","77.19478",2,"49.189133"
"Godfrey","Dwayne","M","50.891586","4.1572914","52.39677",5,"46.734295"
"Scott","Catherine","F","33.77685","6.7045417","0",7,"27.07231"
"Gilder","Travis","M","57.23193","3.8021088","120.04888",5,"53.42982"
"Day","Herman","M","36.217255","4.8549957","10.144645",5,"31.362259"
"Sasser","Wyatt","M","45.661835","3.4809606","73.67018",8,"42.180874"
"Reynolds","Marvin","M","48.652176","5.4454913","109.30284",10,"43.206684"
"Bryant","Shawn","M","30.956009","5.036327","0",10,"25.919682"
"Davidson","Ivan","M","43.120594","2.9834087","75.82254",3,"40.137184"
"Nickerson","Thomas","M","40.229473","6.335236","20.669907",4,"33.894238"
"Barber","Steven","M","29.369976","5.3739557","0",10,"23.996021"
"Dengler","Howard","M","41.15522","5.6842613","86.45536",7,"35.47096"
"Bare","Sandy","F","18.296356","6.9473743","0",5,"11.348982"
"Smith","David","M","52.9845","6.389485","87.22235",5,"46.595016"
"Brooks","Arthur","M","51.145073","4.3500996","95.665344",2,"46.794975"
"Mireles","Chad","M","25.414051","2.7835689","0",7,"22.630482"
"Schuetz","Mary","F","20.9248","7.213713","0",7,"13.711088"
"Burgess","Long","M","24.430134","3.5502257","0",2,"20.879908"
"Baker","Charles","M","44.053963","4.6547456","65.62982",5,"39.399216"
"Kouba","Ora","F","39.58277","5.5690866","53.7239",5,"34.013683"
"Leff","Pat","F","36.65213","3.877296","35.228325",7,"32.774834"
"Morin","Kent","M","31.83159","3.6481938","14.302498",4,"28.183397"
"Henry","Lillian","F","44.413425","3.35243","112.24145",8,"41.060997"
"Gouin","Louis","M","34.41056","5.882737","18.616852",7,"28.527824"
"Rowe","Ruth","F","38.46452","4.593707","22.45783",3,"33.87081"
"Perdomo","Raymond","M","50.94099","4.7491956","85.252205",5,"46.191795"
"Bullock","Lula","F","28.233816","4.7716494","0",9,"23.462166"
"Cook","Irving","M","42.210026","3.4486303","55.370438",2,"38.761395"
"Hathcock","Reuben","M","54.690563","4.801108","64.28635",1,"49.889454"
"Dickey","Angelique","F","43.711773","4.4280195","0",2,"39.283752"
"Seaberg","Jessica","F","16.844217","4.774105","0",8,"12.070112"
"Garcia","Augustine","M","54.858246","4.271754","151.15489",8,"50.58649"
"Cabrales","Peter","M","47.542267","4.9870734","86.94861",8,"42.555195"
"McCane","Charles","M","44.203716","4.5361466","82.67531",6,"39.66757"
"Nguyen","Giuseppe","M","60.03757","6.812345","118.09366",10,"53.225227"
"Moore","Sarah","F","40.737724","6.5451818","47.3481",8,"34.192543"
"Colon","Jerry","M","54.653194","4.9313974","109.96037",1,"49.721798"
"Bullock","Blaine","M","52.141018","6.4372067","91.15867",4,"45.70381"
"Garcia","Maurice","M","63.41597","3.5021064","147.53185",6,"59.913864"
"Suh","Brian","M","52.298218","0.782738","58.237755",5,"51.51548"
"Evans","Philip","M","39.452045","6.8190637","43.171192",7,"32.63298"
"German","Reda","F","54.20355","6.2326407","74.471344",6,"47.97091"
"Johnson","Sonya","F","28.585594","1.1119487","21.19895",7,"27.473646"
"Luong","Diane","F","39.736786","3.3060708","32.50864",3,"36.430714"
"Perry","Jan","F","52.904037","5.826458","101.35612",8,"47.07758"
"Martinez","Thomas","M","34.21339","4.168717","14.754683",7,"30.044674"
"Curry","Jamie","F","62.519653","5.669483","238.90982",5,"56.85017"
"Oyler","Jeanne","F","38.923878","6.8702936","52.303375",1,"32.053585"
"Brunner","Robert","M","34.735588","4.957224","9.81741",10,"29.778364"
"Hull","Diane","F","17.81604","1.6570817","0",4,"16.158958"
"Hutchinson","Brooke","F","55.21348","3.7339282","134.0346",10,"51.479553"
"Pruitt","Megan","F","47.39796","2.5238378","132.83597",3,"44.874123"
"Sheffield","Marvin","M","55.86816","5.706445","120.99735",2,"50.161716"
"Colburn","Mark","M","52.243538","4.519588","104.91663",5,"47.72395"
"Finkle","Pat","M","26.213976","4.4632034","0",10,"21.750772"
"Kelly","Bobby","M","39.300163","5.4477777","85.36949",10,"33.852386"
"Ramirez","Mary","F","30.643694","1.0304776","17.983562",6,"29.613216"
"Porter","John","M","28.06008","3.988075","0",9,"24.072004"
"Hatchett","Charles","M","50.221024","3.957214","98.98629",1,"46.26381"
"Castillo","Julia","F","23.899443","5.5939755","0",2,"18.305468"
"Larson","Eddie","M","41.53532","0.053278543","62.095306",5,"41.48204"
"Waddy","Gale","F","51.917397","5.0406833","70.7812",5,"46.876713"
"Thompson","Amanda","F","39.509727","6.7303457","84.9294",5,"32.77938"
"Garcia","Stephanie","F","37.691395","1.5955708","9.832914",4,"36.095825"
"Grimshaw","Karl","M","43.536976","6.5962963","65.695885",3,"36.94068"
"Lay","Theodore","M","22.210064","4.683481","0",3,"17.526583"
"Freeman","Sherri","F","51.53289","2.1401742","147.75882",9,"49.392715"
"Leone","Helen","F","38.549747","3.1822708","50.431114",2,"35.367477"
"James","Susan","F","30.668743","7.3375807","42.00338",4,"23.331161"
"Tyson","Jennie","F","37.429977","5.3250756","33.227734",4,"32.1049"
"Bond","Ollie","M","33.877472","4.87096","0",3,"29.006512"
"Morris","Roger","M","43.728172","2.4690576","58.28226",8,"41.259113"
"Weis","Rita","F","34.266758","8.126506","54.014748",10,"26.140251"
"Watkins","Evangeline","F","38.065514","6.942304","77.77542",1,"31.123209"
"Dubois","Jeffrey","M","27.935108","4.697636","21.231543",1,"23.237473"
"Bowley","Alan","M","41.987267","4.7342677","34.69795",4,"37.253"
"Murphy","Scott","M","39.18002","5.047396","33.83818",3,"34.13262"
"Adolph","Roger","M","42.521305","3.9796128","42.14237",1,"38.54169"
"Boykin","Gail","F","39.367588","1.5980302","44.09939",3,"37.769558"
"Bell","Charlotte","F","42.887028","4.651508","22.912247",1,"38.23552"
"Paul","Micheal","M","61.031345","5.7954097","148.62772",7,"55.235935"
"Johnson","Margaret","F","51.104702","5.1077495","108.83074",6,"45.996952"
"Ford","Jimmy","M","25.204584","2.3352563","10.330846",10,"22.869328"
"Reid","Loan","F","50.15402","3.7292562","53.18571",5,"46.424763"
"Decker","Luis","M","27.886934","4.98395","0",6,"22.902985"
"Russo","Billie","M","40.1685","5.598964","6.6058273",9,"34.569534"
